BuildingName,RoomName,BuildingNumber,RoomNumber,ManageDepartment,ActualUse,ClassroomCategorization
사제관,회의실준비실,C5,0107-1,건축안전팀,준비실,
사제관,응접실,C5,108,건축안전팀,사무실,
사제관,식당,C5,109,건축안전팀,식당,
사제관,주방,C5,110,건축안전팀,주방,
사제관,창고,C5,113,건축안전팀,창고,
사제관,세탁실,C5,114,건축안전팀,정리실,
사제관,숙소,C5,0115-1,건축안전팀,주거실,
사제관,숙소,C5,0115-2,건축안전팀,주거실,
사제관,숙소,C5,0115-3,건축안전팀,주거실,
사제관,창고,C5,0115-4,건축안전팀,창고,
사제관,연구실(숙소),C5,201,건축안전팀,연구실,
사제관,연구실(숙소),C5,202,건축안전팀,연구실,
사제관,연구실(숙소),C5,203,건축안전팀,연구실,
사제관,연구실(숙소),C5,204,건축안전팀,연구실,
사제관,연구실(숙소),C5,205,건축안전팀,연구실,
사제관,제의방,C5,206,건축안전팀,탈의실,
사제관,성당,C5,207,건축안전팀,성당,
사제관,휴게실,C5,208,건축안전팀,휴게실,
사제관,숙소거실,C5,209,건축안전팀,주거실,
사제관,숙소,C5,0209-1,건축안전팀,주거실,
사제관,숙소,C5,0209-2,건축안전팀,주거실,
사제관,숙소거실,C5,212,건축안전팀,주거실,
사제관,연구실(숙소),C5,0212-1,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-2,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-3,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-4,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-5,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-6,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-7,건축안전팀,연구실,
사제관,연구실(숙소),C5,0212-8,건축안전팀,연구실,
사제관,연구실(숙소),C5,301,건축안전팀,연구실,
사제관,연구실(숙소),C5,302,건축안전팀,연구실,
사제관,연구실(숙소),C5,303,건축안전팀,연구실,
사제관,연구실(숙소),C5,305,건축안전팀,연구실,
사제관,연구실(숙소),C5,306,건축안전팀,연구실,
사제관,연구실(숙소),C5,401,건축안전팀,연구실,
사제관,연구실(숙소),C5,402,건축안전팀,연구실,
사제관,연구실(숙소),C5,403,건축안전팀,연구실,
사제관,연구실(숙소),C5,405,건축안전팀,연구실,
사제관,창고,C5,406,건축안전팀,창고,
사제관,객실,C5,407,건축안전팀,휴게실,
사제관,연구실(숙소),C5,501,건축안전팀,연구실,
사제관,연구실(숙소),C5,502,건축안전팀,연구실,
사제관,연구실(숙소),C5,503,건축안전팀,연구실,
사제관,연구실(숙소),C5,505,건축안전팀,연구실,
사제관,창고,C5,506,건축안전팀,창고,
사제관,객실,C5,507,건축안전팀,휴게실,
사제관,연구실(숙소),C5,601,건축안전팀,연구실,
사제관,연구실(숙소),C5,602,건축안전팀,연구실,
사제관,연구실(숙소),C5,603,건축안전팀,연구실,
사제관,창고,C5,604,건축안전팀,창고,
사제관,연구실(숙소),C5,605,건축안전팀,휴게실,
사제관,다락방,C5,701,건축안전팀,휴게실,
사제관,다락방,C5,702,건축안전팀,휴게실,
사제관,다락방,C5,703,건축안전팀,휴게실,
사제관,다락방,C5,705,건축안전팀,휴게실,
사제관,전기실,C5,B101,건축안전팀,기기실,
사제관,발전기실,C5,B101-1,건축안전팀,,
사제관,운동실,C5,B103,건축안전팀,체육실,
사제관,펌프실,C5,B104,건축안전팀,,
사제관,창고,C5,B105,건축안전팀,창고,
세미너리관,사무실,C6,109,SW중심대학사업단,사무실,
세미너리관,회의실,C6,110,SW중심대학사업단,회의실,
세미너리관,단장실,C6,111,SW중심대학사업단,사무실,
세미너리관,단장실,C6,0111-1,SW중심대학사업단,사무실,
세미너리관,실습실1,C6,112,소프트웨어융합대학,실습실,실습실
세미너리관,실습실2,C6,113,소프트웨어융합대학,실습실,실습실
세미너리관,행정실,C6,114,소프트웨어융합대학행정실,사무실,
세미너리관,택배실,C6,120,기숙사,사무실,
세미너리관,용역실,C6,121,기숙사,사무실,
세미너리관,주거실,C6,122,기숙사,주거실,
세미너리관,컴퓨터실,C6,123,기숙사,휴게실,
세미너리관,주거실,C6,124,기숙사,주거실,
세미너리관,주거실,C6,125,기숙사,주거실,
세미너리관,주거실,C6,126,기숙사,주거실,
세미너리관,주거실,C6,127,기숙사,주거실,
세미너리관,주거실,C6,128,기숙사,주거실,
세미너리관,강의전담연구실,C6,210,소프트웨어융합대학,연구실,
세미너리관,연구실,C6,0210-1,소프트웨어융합학과,연구실,
세미너리관,캡스톤디자인스튜디오,C6,211,소프트웨어융합대학,실습실,
세미너리관,캡스톤디자인스튜디오,C6,0211-1,소프트웨어융합대학,실습실,
세미너리관,연구실,C6,212,SW중심대학사업단,연구실,
세미너리관,연구실(예비),C6,0212-1,건축안전팀,연구실,
세미너리관,연구실,C6,0212-2,소프트웨어융합학과,연구실,
세미너리관,연구실,C6,0212-3,SW중심대학사업단,연구실,
세미너리관,연구실,C6,0212-4,인공지능·빅데이터공학과,연구실,
세미너리관,학생회실,C6,213,소프트웨어융합대학,학생회실,
세미너리관,창고,C6,220,기숙사,창고,
세미너리관,주거실,C6,221,기숙사,주거실,
세미너리관,주거실,C6,222,기숙사,주거실,
세미너리관,다림지실,C6,223,기숙사,휴게실,
세미너리관,주거실,C6,224,기숙사,주거실,
세미너리관,주거실,C6,225,기숙사,주거실,
세미너리관,주거실,C6,226,기숙사,주거실,
세미너리관,주거실,C6,227,기숙사,주거실,
세미너리관,사감실,C6,228,기숙사,주거실,
세미너리관,세미나실,C6,310,소프트웨어융합대학,세미나실,
세미너리관,회의실,C6,311,소프트웨어융합대학,회의실,
세미너리관,회의실,C6,0311-1,소프트웨어융합대학,회의실,
세미너리관,실습실3,C6,312,소프트웨어융합대학,실습실,실습실
세미너리관,강의실2,C6,313,소프트웨어융합대학,강의실,강의실
세미너리관,창고,C6,320,기숙사,창고,
세미너리관,주거실,C6,321,기숙사,주거실,
세미너리관,주거실,C6,322,기숙사,주거실,
세미너리관,공동실,C6,323,기숙사,휴게실,
세미너리관,주거실,C6,324,기숙사,주거실,
세미너리관,주거실,C6,325,기숙사,주거실,
세미너리관,주거실,C6,326,기숙사,주거실,
세미너리관,주거실,C6,327,기숙사,주거실,
세미너리관,사감실,C6,328,기숙사,주거실,
세미너리관,휴게실,C6,332,기숙사,휴게실,
세미너리관,강당,C6,412,건축안전팀,공연실,
세미너리관,무대,C6,0412-1,건축안전팀,공연실,
세미너리관,강당창고,C6,413,건축안전팀,창고,
세미너리관,강당창고,C6,414,건축안전팀,창고,
세미너리관,학생회실,C6,415,소프트웨어융합학과,학생회실,
세미너리관,창고,C6,420,건축안전팀,창고,
세미너리관,주거실,C6,421,기숙사,주거실,
세미너리관,주거실,C6,422,기숙사,주거실,
세미너리관,공동실,C6,423,기숙사,휴게실,
세미너리관,주거실,C6,424,기숙사,주거실,
세미너리관,주거실,C6,425,기숙사,주거실,
세미너리관,주거실,C6,426,기숙사,주거실,
세미너리관,기숙사,C6,427,기숙사,주거실,
세미너리관,주거실,C6,428,기숙사,주거실,
세미너리관,연구실(숙소),C6,441,신학대학,연구실,
세미너리관,연구실(숙소),C6,442,신학대학,연구실,
세미너리관,휴게실,C6,506,신학대학,휴게실,
세미너리관,주거실,C6,521,기숙사,주거실,
세미너리관,주거실,C6,522,기숙사,주거실,
세미너리관,휴게실,C6,523,기숙사,휴게실,
세미너리관,주거실,C6,524,기숙사,주거실,
세미너리관,주거실,C6,525,기숙사,주거실,
세미너리관,주거실,C6,526,기숙사,주거실,
세미너리관,주거실,C6,527,기숙사,주거실,
세미너리관,중앙문서고1,C6,B103,총무행정팀,자료실,
세미너리관,예비실(학생식당),C6,B110,건축안전팀,식당,
세미너리관,에비실(주방),C6,B111,건축안전팀,식당,
세미너리관,예비실(주방),C6,B112,건축안전팀,주방,
세미너리관,예비실(냉장창고),C6,B112-2,건축안전팀,창고,
세미너리관,예비실(냉동창고),C6,B112-3,건축안전팀,창고,
세미너리관,예비실(주방사무실),C6,B113,건축안전팀,주방,
세미너리관,예비실(주방휴게실),C6,B114,건축안전팀,휴게실,
세미너리관,예비실(부식창고),C6,B115,건축안전팀,창고,
세미너리관,예비실(부식창고),C6,B116,건축안전팀,창고,
세미너리관,휴게실,C6,B120,건축안전팀,휴게실,
세미너리관,사무실,C6,B121,건축안전팀,사무실,
세미너리관,중앙문서고2,C6,B122,총무행정팀,자료실,
세미너리관,설비관리실,C6,B140,기숙사,사무실,
세미너리관,연구실,C6,0212-5,컴퓨터소프트웨어학부,연구실,
성예로니모관,카페,C7,101,총무행정팀,외부업체,
성예로니모관,유아교육과 실습실,C7,102,유아교육과,실습실,실습실
성예로니모관,라운지,C7,104,글로벌비즈니스대학,휴게실,
성예로니모관,전산실습실,C7,105,정보보호팀,실습실,컴퓨터실습실
성예로니모관,전산실습준비실,C7,0105-1,정보보호팀,준비실,준비실
성예로니모관,글로벌비즈니스대학 학장실,C7,106,글로벌비즈니스대학행정실,사무실,
성예로니모관,글로벌비즈니스대학행정실,C7,107,글로벌비즈니스대학행정실,사무실,
성예로니모관,예비실(사무실),C7,108,건축안전팀,사무실,
성예로니모관,외국어자율전공학부통역실습실,C7,109,외국어자율전공학부,실습실,실습실
성예로니모관,계단식강의실,C7,110,글로벌비즈니스대학,강의실,강의실
성예로니모관,학생회실,C7,111,체육교육과,학생회실,
성예로니모관,사회적기업연구소,C7,112,사회적기업연구소,사무실,
성예로니모관,학생회실,C7,113,역사교육전공,학생회실,
성예로니모관,창고,C7,115,글로벌비즈니스대학행정실,창고,
성예로니모관,연구실,C7,116,인성교육원,연구실,연구실
성예로니모관,학생회실,C7,117,인공지능·빅데이터공학과,학생회실,
성예로니모관,연구실,C7,118,한국어문학과,연구실,연구실
성예로니모관,DCU리빙랩,C7,119,산학연구지원팀,연구실,
성예로니모관,사무실,C7,120,사회학과,연구실,연구실
성예로니모관,학생회실,C7,121,글로벌문화콘텐츠학과,학생회실,
성예로니모관,학생회실,C7,122,외국어자율전공학부,학생회실,
성예로니모관,학생회실,C7,123,사회학과,학생회실,
성예로니모관,학생회실,C7,125,외국어자율전공학부,학생회실,
성예로니모관,학생회실,C7,126,외국어자율전공학부,학생회실,
성예로니모관,학생회실,C7,127,유아교육과,학생회실,
성예로니모관,학생회실,C7,129,외국어자율전공학부,학생회실,
성예로니모관,학생회실,C7,130,국어교육과,학생회실,
성예로니모관,학생회실,C7,131,영어교육과,학생회실,
성예로니모관,학생회실,C7,132,지리교육과,학생회실,
성예로니모관,학생회실,C7,133,수학교육과,학생회실,
성예로니모관,사무실,C7,135,사회학과,사무실,
성예로니모관,글로벌항공서비스학과 실습실,C7,136,글로벌항공서비스학과,실습실,실습실
성예로니모관,글로벌비즈니스대학학생회실(인문),C7,137,글로벌비즈니스대학행정실,학생회실,
성예로니모관,전산실습실,C7,138,정보보호팀,실습실,컴퓨터실습실
성예로니모관,실습지원실,C7,0138-1,정보보호팀,준비실,준비실
성예로니모관,근로자휴게실,C7,142,총무행정팀,휴게실,
성예로니모관,근로자휴게실,C7,143,총무행정팀,휴게실,
성예로니모관,강의실,C7,201,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,202,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,203,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,204,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,205,글로벌비즈니스대학,강의실,강의실
성예로니모관,인간과영성연구소,C7,206,인간과영성연구소,사무실,세미나실
성예로니모관,강의실,C7,207,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,208,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,209,글로벌비즈니스대학,강의실,강의실
성예로니모관,계단식강의실,C7,210,글로벌비즈니스대학,강의실,강의실
성예로니모관,연구실,C7,211,프란치스코칼리지,연구실,연구실
성예로니모관,연구실,C7,212,외국어자율전공학부,연구실,연구실
성예로니모관,취창업전문관 사무실,C7,213,진로취업지원팀,사무실,
성예로니모관,실습실,C7,215,한국어문학과,실습실,
성예로니모관,연구실,C7,216,한국어문학과,연구실,연구실
성예로니모관,연구실,C7,217,프란치스코칼리지,연구실,연구실
성예로니모관,연구실,C7,218,프란치스코칼리지,연구실,연구실
성예로니모관,예비실(연구실),C7,219,건축안전팀,연구실,연구실
성예로니모관,예비실(연구실),C7,220,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,221,스페인어중남미학과,연구실,연구실
성예로니모관,연구실,C7,222,프란치스코칼리지,연구실,연구실
성예로니모관,학생회실,C7,223,중어중국학과,학생회실,
성예로니모관,사무실,C7,225,중어중국학과,사무실,
성예로니모관,세미나실,C7,226,한국어문학과,세미나실,세미나실
성예로니모관,학생회실,C7,227,한국어문학과,학생회실,
성예로니모관,사무실,C7,229,한국어문학과,사무실,
성예로니모관,학생회실,C7,230,교육학과,학생회실,
성예로니모관,학생회실,C7,231,외국어자율전공학부,학생회실,
성예로니모관,연구실,C7,232,프란치스코칼리지,연구실,연구실
성예로니모관,학생회실,C7,233,글로벌항공서비스학과,학생회실,
성예로니모관,사무실,C7,235,실무영어전공,사무실,
성예로니모관,사무실,C7,236,글로벌비즈니스대학행정실,사무실,
성예로니모관,연구실,C7,237,한국어문학과,연구실,연구실
성예로니모관,대구DELE센터,C7,238,대구DELE센터,사무실,연구실
성예로니모관,예비실(연구실),C7,239,건축안전팀,연구실,연구실
성예로니모관,외래교수연구실,C7,240,글로벌비즈니스대학,연구실,연구실
성예로니모관,강의실,C7,241,글로벌비즈니스대학,강의실,강의실
성예로니모관,연구실,C7,0246-2,인성교육원,연구실,연구실
성예로니모관,강의실,C7,301,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,302,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,303,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,304,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,305,글로벌비즈니스대학,강의실,강의실
성예로니모관,교목실,C7,306,교목팀,사무실,연구실
성예로니모관,강의실,C7,307,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,308,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,309,글로벌비즈니스대학,강의실,강의실
성예로니모관,계단식강의실,C7,310,글로벌비즈니스대학,강의실,강의실
성예로니모관,연구실,C7,311,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,312,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,313,외국어자율전공학부,연구실,연구실
성예로니모관,세미나실,C7,315,영어학과,세미나실,세미나실
성예로니모관,한국전통문화연구소,C7,316,한국전통문화연구소,연구실,연구실
성예로니모관,연구실,C7,317,외국어자율전공학부,연구실,연구실
성예로니모관,인문도시 사업단,C7,318,유스티노자유대학원,사무실,
성예로니모관,사무실,C7,319,러시아어과,사무실,
성예로니모관,연구실,C7,320,한국어문학과,연구실,연구실
성예로니모관,예비실(연구실),C7,321,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,322,한국어문학과,연구실,연구실
성예로니모관,연구실,C7,323,글로벌항공서비스학과,연구실,연구실
성예로니모관,연구실,C7,325,중어중국학과,연구실,연구실
성예로니모관,연구실,C7,326,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,327,한국어문학과,연구실,연구실
성예로니모관,연구실,C7,329,외국어자율전공학부,연구실,연구실
성예로니모관,예비실(연구실),C7,330,건축안전팀,연구실,
성예로니모관,사무실,C7,331,스페인어중남미학과,사무실,
성예로니모관,글로벌항공서비스 및 글로벌문화콘텐츠학과사무실,C7,332,글로벌항공서비스학과,사무실,
성예로니모관,연구실,C7,333,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,335,글로벌항공서비스학과,연구실,연구실
성예로니모관,사회통합연구소,C7,336,사회통합연구소,연구실,연구실
성예로니모관,연구실,C7,337,외국어자율전공학부,연구실,연구실
성예로니모관,연구실(예비),C7,338,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,339,인성교육원,연구실,연구실
성예로니모관,CK LAB,C7,0340-1,글로벌비즈니스대학,강의실,강의실
성예로니모관,CK LAB,C7,0340-2,글로벌비즈니스대학,강의실,강의실
성예로니모관,첨단강의실,C7,341,글로벌비즈니스대학,강의실,강의실
성예로니모관,연구실,C7,0346-2,외국어자율전공학부,연구실,연구실
성예로니모관,글로벌문화콘텐츠학과실습실,C7,401,글로벌문화콘텐츠학과,실습실,실습실
성예로니모관,강의실,C7,402,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,403,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,404,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,405,글로벌비즈니스대학,강의실,강의실
성예로니모관,인문과학연구소,C7,406,인문과학연구소,연구실,
성예로니모관,강의실,C7,407,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,408,글로벌비즈니스대학,강의실,강의실
성예로니모관,강의실,C7,409,글로벌비즈니스대학,강의실,강의실
성예로니모관,예비실(연구실),C7,411,건축안전팀,연구실,연구실
성예로니모관,예비실(연구실),C7,412,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,413,외국어자율전공학부,연구실,연구실
성예로니모관,학생회실,C7,414,일어일문학과,학생회실,
성예로니모관,연구실(예비),C7,416,건축안전팀,연구실,
성예로니모관,예비실(연구실),C7,417,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,418,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,419,외국어자율전공학부,연구실,연구실
성예로니모관,예비실(연구실),C7,420,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,421,외국어자율전공학부,연구실,연구실
성예로니모관,예비실(연구실),C7,422,건축안전팀,연구실,연구실
성예로니모관,예비실(연구실),C7,423,건축안전팀,연구실,연구실
성예로니모관,연구실,C7,425,외국어자율전공학부,연구실,연구실
성예로니모관,대학원세미나실,C7,426,중어중국학과,세미나실,세미나실
성예로니모관,연구실,C7,427,외국어자율전공학부,연구실,연구실
성예로니모관,사무실,C7,429,일어일문학과,사무실,
성예로니모관,세미나실,C7,430,일어일문학과,세미나실,세미나실
성예로니모관,연구실,C7,431,외국어자율전공학부,연구실,연구실
성예로니모관,학생회실,C7,432,행정학과,학생회실,
성예로니모관,학생회실,C7,433,법학과,학생회실,
성예로니모관,학생회실,C7,435,경찰행정학과,학생회실,
성예로니모관,연구실,C7,436,한국어문학과,연구실,연구실
성예로니모관,연구실,C7,437,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,438,외국어자율전공학부,연구실,연구실
성예로니모관,연구실,C7,439,글로벌문화콘텐츠학과,연구실,연구실
성예로니모관,CK LAB,C7,0440-1,글로벌비즈니스대학,강의실,강의실
성예로니모관,CK LAB,C7,0440-2,글로벌비즈니스대학,강의실,강의실
성예로니모관,LAB실,C7,441,글로벌비즈니스대학,강의실,강의실
성예로니모관,예비실(연구실),C7,0446-2,건축안전팀,연구실,연구실
성예로니모관,열람실,C7,B101,글로벌비즈니스대학행정실,학습실,
창고,기자재창고,C8,102,캠퍼스관리팀,창고,
창고,사무실,C8,103,건축안전팀,사무실,
성요한보스코관,전산실습실,C9,101,정보보호팀,실습실,컴퓨터실습실
성요한보스코관,실습지원실,C9,0101-1,전산정보팀,사무실,
성요한보스코관,학생회실,C9,102,사범대학행정실,학생회실,
성요한보스코관,멀티미디어강의실,C9,103,유아교육과,강의실,강의실
성요한보스코관,강의실,C9,104,사범대학행정실,강의실,강의실
성요한보스코관,학생휴게실,C9,106,교육대학원,휴게실,
성요한보스코관,외래교수연구실,C9,107,사범대학행정실,강사대기실,
성요한보스코관,자료실,C9,0107-1,사범대학행정실,자료실,
성요한보스코관,강의실,C9,108,사범대학행정실,강의실,강의실
성요한보스코관,수업설계 및 분석실,C9,109,교육학과,준비실,연구실
성요한보스코관,사범대학교목실,C9,111,교목팀,사무실,
성요한보스코관,연구실,C9,112,교육학과,연구실,연구실
성요한보스코관,연구실,C9,113,교육학과,연구실,연구실
성요한보스코관,연구실,C9,114,교육학과,사무실,
성요한보스코관,연구실,C9,115,교육학과,연구실,세미나실
성요한보스코관,연구실,C9,116,교육학과,연구실,연구실
성요한보스코관,연구실,C9,117,교육학과,연구실,연구실
성요한보스코관,근로자휴게실,C9,119,총무행정팀,휴게실,
성요한보스코관,강의실,C9,201,사범대학행정실,강의실,강의실
성요한보스코관,강의실,C9,202,사범대학행정실,강의실,강의실
성요한보스코관,강의실,C9,203,사범대학행정실,강의실,강의실
성요한보스코관,첨단강의실,C9,204,사범대학행정실,강의실,강의실
성요한보스코관,학장실,C9,206,사범대학행정실,사무실,
성요한보스코관,교원양성지원센터/사범대학행정실,C9,207,사범대학행정실,사무실,
성요한보스코관,멀티미디어강의실,C9,208,사범대학행정실,강의실,멀티미디어
성요한보스코관,연구실,C9,209,유아교육과,연구실,연구실
성요한보스코관,원우회실,C9,210,교육대학원,세미나실,
성요한보스코관,연구실,C9,211,유아교육과,연구실,연구실
성요한보스코관,연구실,C9,212,국어교육과,연구실,연구실
성요한보스코관,연구실,C9,213,지리교육과,연구실,연구실
성요한보스코관,예비실(연구실),C9,214,건축안전팀,연구실,
성요한보스코관,연구실,C9,215,지리교육과,연구실,연구실
성요한보스코관,연구실,C9,216,유아교육과,연구실,연구실
성요한보스코관,연구실,C9,217,유아교육과,연구실,연구실
성요한보스코관,강의실,C9,301,사범대학행정실,강의실,멀티미디어
성요한보스코관,세미나실,C9,302,유아교육과,세미나실,세미나실
성요한보스코관,강의실,C9,303,유아교육과,강의실,강의실
성요한보스코관,강의실,C9,304,사범대학행정실,강의실,강의실
성요한보스코관,수업행동분석실,C9,305,사범대학행정실,실습실,실습실
성요한보스코관,교육기자재실,C9,306,교육학과,실습실,세미나실
성요한보스코관,세미나형스터디룸,C9,307,사범대학행정실,학습실,세미나실
성요한보스코관,멀티미디어강의실,C9,308,사범대학행정실,강의실,멀티미디어
성요한보스코관,역사교육/지리교육과 사무실,C9,309,역사교육과,사무실,
성요한보스코관,수학교육/유아교육과 사무실,C9,310,수학교육과,사무실,
성요한보스코관,연구실,C9,311,수학교육과,연구실,연구실
성요한보스코관,연구실,C9,312,역사교육과,연구실,연구실
성요한보스코관,연구실,C9,313,국어교육과,연구실,연구실
성요한보스코관,연구실,C9,314,역사교육과,연구실,연구실
성요한보스코관,연구실,C9,315,역사교육과,연구실,연구실
성요한보스코관,연구실,C9,316,국어교육과,연구실,연구실
성요한보스코관,연구실,C9,317,역사교육과,연구실,연구실
성요한보스코관,멀티미디어강의실,C9,401,사범대학행정실,강의실,멀티미디어
성요한보스코관,GIS Lab,C9,402,지리교육과,실습실,실습실
성요한보스코관,모의수업실,C9,403,유아교육과,실습실,실습실
성요한보스코관,멀티미디어강의실,C9,404,사범대학행정실,강의실,멀티미디어
성요한보스코관,멀티미디어강의실,C9,405,사범대학행정실,강의실,멀티미디어
성요한보스코관,수학교규제작 및 세미나실,C9,406,수학교육과,실습실,실습실
성요한보스코관,실습실,C9,407,수학교육과,실습실,실습실
성요한보스코관,어학실습실,C9,408,영어교육과,실습실,실습실
성요한보스코관,연구실,C9,409,영어교육과,연구실,연구실
성요한보스코관,연구실,C9,410,영어교육과,연구실,연구실
성요한보스코관,연구실,C9,411,영어교육과,연구실,연구실
성요한보스코관,연구실,C9,412,수학교육과,연구실,연구실
성요한보스코관,연구실,C9,413,수학교육과,연구실,
성요한보스코관,연구실,C9,414,역사교육과,연구실,연구실
성요한보스코관,영어교육과 사무실,C9,415,영어교육과,사무실,
성요한보스코관,연구실,C9,416,국어교육과,연구실,연구실
성요한보스코관,세미나실,C9,417,지리교육과,세미나실,세미나실
성요한보스코관,예비실(연구실),C9,B109,건축안전팀,연구실,연구실
성요한보스코관,교육대학원 세미나실,C9,B110,교육대학원행정실,세미나실,세미나실
성요한보스코관,사무실,C9,B111,체육교육과,사무실,
성요한보스코관,연구실,C9,B112,체육교육과,연구실,연구실
성요한보스코관,연구실,C9,B113,체육교육과,연구실,연구실
성요한보스코관,수업행동분석실,C9,B114,체육교육과,실습실,실습실
성요한보스코관,스터디룸,C9,B115,체육교육과,학습실,연구실
성요한보스코관,연구실,C9,B116,체육교육과,연구실,연구실
성요한보스코관,연구실,C9,B117,체육교육과,연구실,
창업보육센터,보육실,D1,101,창업보육센터,외부업체,
창업보육센터,보육실,D1,102,창업보육센터,외부업체,
창업보육센터,보육실,D1,103,창업보육센터,외부업체,
창업보육센터,이노카페,D1,104,창업보육센터,휴게실,
창업보육센터,공용장비실(산업단지캠퍼스조성사업단),D1,105,창업보육센터,사무실,
창업보육센터,공용장비실(안광학융합기술사업단),D1,0105-1,창업보육센터,외부업체,
창업보육센터,보육실,D1,200,창업보육센터,외부업체,
창업보육센터,보육실,D1,201,창업보육센터,외부업체,
창업보육센터,센터장실,D1,202,창업보육센터,사무실,
창업보육센터,회의실,D1,203,창업보육센터,회의실,
창업보육센터,행정실,D1,204,창업보육센터,사무실,
창업보육센터,소회의실,D1,205,창업보육센터,사무실,
창업보육센터,보육실,D1,206,창업보육센터,외부업체,
창업보육센터,보육실,D1,207,창업보육센터,외부업체,
창업보육센터,창고,D1,221,창업보육센터,창고,
창업보육센터,보육실,D1,301,창업보육센터,외부업체,
창업보육센터,보육실,D1,302,창업보육센터,외부업체,
창업보육센터,보육실,D1,303,창업보육센터,사무실,
창업보육센터,대회의실,D1,304,창업보육센터,회의실,
창업보육센터,소회의실,D1,305,창업보육센터,회의실,
창업보육센터,보육실,D1,306,창업보육센터,외부업체,
창업보육센터,보육실,D1,307,창업보육센터,외부업체,
창업보육센터,보육실,D1,308,창업보육센터,외부업체,
창업보육센터,근로자휴게실,D1,321,총무행정팀,휴게실,
창업보육센터,보육실,D1,401,창업보육센터,외부업체,
창업보육센터,보육실,D1,402,창업보육센터,외부업체,
창업보육센터,보육실,D1,0402-1,창업보육센터,외부업체,
창업보육센터,보육실,D1,403,창업보육센터,외부업체,
창업보육센터,보육실,D1,404,창업보육센터,외부업체,
창업보육센터,보육실,D1,405,창업보육센터,외부업체,
창업보육센터,보육실,D1,406,창업보육센터,외부업체,
창업보육센터,보육실,D1,407,창업보육센터,외부업체,
창업보육센터,보육실,D1,408,창업보육센터,외부업체,
창업보육센터,보육실,D1,409,창업보육센터,사무실,
창업보육센터,창고,D1,421,창업보육센터,창고,
창업보육센터,보육실,D1,501,창업보육센터,외부업체,
창업보육센터,보육실,D1,502,창업보육센터,외부업체,
창업보육센터,보육실,D1,503,창업보육센터,외부업체,
창업보육센터,보육실,D1,504,창업보육센터,외부업체,
창업보육센터,보육실,D1,505,창업보육센터,외부업체,
창업보육센터,보육실,D1,506,창업보육센터,외부업체,
창업보육센터,보육실,D1,507,창업보육센터,외부업체,
창업보육센터,보육실,D1,508,창업보육센터,외부업체,
창업보육센터,보육실,D1,509,창업보육센터,외부업체,
창업보육센터,보육실,D1,510,창업보육센터,외부업체,
창업보육센터,보육실,D1,511,창업보육센터,외부업체,
창업보육센터,창고,D1,521,창업보육센터,창고,
창업보육센터,보육실,D1,0302-1,창업보육센터,외부업체,
창업보육센터,보육실,D1,0307-1,창업보육센터,외부업체,
창업보육센터,보육실,D1,0408-1,창업보육센터,외부업체,
제2약학관,강의실,D10,101,약학대학,강의실,강의실
제2약학관,PBL,D10,102,약학대학,강의실,세미나실
제2약학관,학생휴게실,D10,103,약학대학,학생회실,
제2약학관,학생회실,D10,104,약학대학,학생회실,
제2약학관,강의실,D10,201,약학대학,강의실,강의실
제2약학관,세미나실,D10,202,약학대학,세미나실,세미나실
제2약학관,전산실습실,D10,301,정보보호팀,실습실,컴퓨터실습실
제2약학관,전산실습실 준비실,D10,302,정보보호팀,준비실,준비실
